"id_norma","tipo_norma","numero_norma","clase_norma","organismo_origen","fecha_sancion","numero_boletin","fecha_boletin","pagina_boletin","titulo_resumido","titulo_sumario","texto_resumido","observaciones","texto_original","texto_actualizado","modificada_por","modifica_a"
"375192","Decisión Administrativa","1166","","JEFATURA DE GABINETE DE MINISTROS","2022-11-17","35050","2022-11-18","7","DESIGNACION","JEFATURA DE GABINETE DE MINISTROS","DASE POR DESIGNADA CON CARACTER TRANSITORIO, A PARTIR DEL 13 DE SEPTIEMBRE DE 2022 Y POR EL TERMINO DE CIENTO OCHENTA (180) DIAS HABILES, A LA DOCTORA ISABEL MARIA MARCHUETA (D.N.I. N° 27.979.493) EN EL CARGO DE COORDINADORA DE ASISTENCIA OPERATIVA EN EMPLEO PUBLICO DE LA OFICINA NACIONAL DE EMPLEO PUBLICO DE LA SUBSECRETARIA DE EMPLEO PUBLICO DE LA SECRETARIA DE GESTION Y EMPLEO PUBLICO DE LA JEFATURA DE GABINETE DE MINISTROS, NIVEL B - GRADO 0, DEL CONVENIO COLECTIVO DE TRABAJO SECTORIAL DEL PERSONAL DEL SISTEMA NACIONAL DE EMPLEO PUBLICO (SINEP), HOMOLOGADO POR EL DECRETO N° 2098/08.","","","","0",""
"375276","Resolución","185","","AGENCIA NACIONAL DE MATERIALES CONTROLADOS","2022-11-17","35052","2022-11-22","20","DESIGNACION - PRORROGA","AGENCIA NACIONAL DE MATERIALES CONTROLADOS","DAR POR PRORROGADA, A PARTIR DEL 9 DE NOVIEMBRE DE 2022, POR EL TERMINO DE CIENTO OCHENTA (180) DIAS HABILES, LA DESIGNACION TRANSITORIA DE LA CONTADORA PUBLICA ROSANA SILVIA VICENTE (D.N.I. Nº 22.493.239) EN EL CARGO DE ANALISTA CONTABLE DE LA UNIDAD DE AUDITORIA INTERNA DE LA AGENCIA NACIONAL DE MATERIALES CONTROLADOS, ORGANISMO DESCENTRALIZADO EN EL AMBITO DEL MINISTERIO DE JUSTICIA Y DERECHOS HUMANOS, NIVEL C - GRADO 0 DEL CONVENIO COLECTIVO DE TRABAJO SECTORIAL DEL PERSONAL DEL SISTEMA NACIONAL DE EMPLEO PUBLICO (SINEP), HOMOLOGADO POR EL DECRETO Nº 2098/08, CON LAS MISMAS CONDICIONES Y AUTORIZACIONES QUE FUERAN DISPUESTAS OPORTUNAMENTE.","","","","0","2"
"375291","Resolución","790","","MINISTERIO DE SEGURIDAD","2022-11-17","35052","2022-11-22","50","RESOLUCION 326/2022 - RECTIFIQUESE","MINISTERIO DE SEGURIDAD","RECTIFIQUESE EL ERROR MATERIAL INVOLUNTARIO CONTENIDO EN EL ARTICULO 7° DE LA RESOLUCION DEL MINISTERIO DE SEGURIDAD N° 326 DE FECHA 31 DE MAYO DE 2022, CONSIGNANDOSE COMO FECHA DEL DICTADO DE LA DISPOSICION DE LA SUBSECRETARIA DE INVESTIGACION CRIMINAL Y COOPERACION JUDICIAL N° 655 EL 5 DE AGOSTO DE 2020.","","http://servicios.infoleg.gob.ar/infolegInternet/anexos/375000-379999/375291/norma.htm","","0","2"
"375271","Resolución","258","","ADMINISTRACION NACIONAL DE LA SEGURIDAD SOCIAL","2022-11-17","35052","2022-11-22","14","RANGOS DE INGRESOS DEL GRUPO FAMILIAR Y MONTOS DE ASIGNACIONES FAMILIARES - INCREMENTO","ADMINISTRACION NACIONAL DE LA SEGURIDAD SOCIAL","EL INCREMENTO DE LOS RANGOS DE INGRESOS DEL GRUPO FAMILIAR Y DE LOS MONTOS DE LAS ASIGNACIONES FAMILIARES PREVISTAS EN LA LEY N° 24.714, SUS NORMAS COMPLEMENTARIAS Y MODIFICATORIAS, CON EXCEPCION DE LA ESTABLECIDA EN EL INCISO E) DEL ARTICULO 6° DE LA MISMA, A PARTIR DEL MES DE DICIEMBRE DE 2022, SERA EQUIVALENTE AL QUINCE CON SESENTA Y DOS CENTESIMOS POR CIENTO (15,62%), DE LOS RANGOS Y MONTOS ESTABLECIDOS EN LOS ANEXOS MENCIONADOS EN EL ARTICULO 2° DE LA RESOLUCION Nº RESOL-2022-202-ANSES-ANSES, CONFORME LO PREVISTO EN EL ARTICULO 1° DE LA RESOLUCION N° RESOL-2022-256-ANSES-ANSES.","","http://servicios.infoleg.gob.ar/infolegInternet/anexos/375000-379999/375271/norma.htm","","0","2"
"375304","Disposición","21","","SUBSECRETARIA DE ALIMENTOS BIOECONOMIA Y DESARROLLO REGIONA","2022-11-17","35052","2022-11-22","75","SOJA","MINISTERIO DE ECONOMIA","AUTORIZASE LA COMERCIALIZACION DE LA SEMILLA, DE LOS PRODUCTOS Y SUBPRODUCTOS DERIVADOS DE ESTA, PROVENIENTES DE LA SOJA CON EL EVENTO DNB-Ø8ØØ2-3 (DENOMINACION OCDE), LLAMADA GIR POR EL SOLICITANTE, LA QUE CONFIERE PROTECCION CONTRA CIERTOS LEPIDOPTEROS, Y DE TODA LA PROGENIE DERIVADA DE LOS CRUZAMIENTOS DE ESTE MATERIAL CON CUALQUIER SOJA NO MODIFICADA GENETICAMENTE, SOLICITADA POR LA FIRMA INSTITUTO AGROBIOTECNOLOGIA ROSARIO S.A. (INDEAR S.A.).","","","","0","1"
"375280","Resolución","189","","AGENCIA NACIONAL DE MATERIALES CONTROLADOS","2022-11-17","35052","2022-11-22","25","PLAN ESTRATEGICO TRIANUAL","AGENCIA NACIONAL DE MATERIALES CONTROLADOS","APROBAR E IMPLEMENTAR EL PLAN ESTRATEGICO TRIANUAL DE LA AGENCIA NACIONAL DE MATERIALES CONTROLADOS L 2023-2025, QUE COMO IF-2022-124376996-APN-DNPEPCYC#ANMAC, FORMA PARTE INTEGRANTE DE LA PRESENTE.","","http://servicios.infoleg.gob.ar/infolegInternet/anexos/375000-379999/375280/norma.htm","","0","2"
"375193","Decisión Administrativa","1167","","JEFATURA DE GABINETE DE MINISTROS","2022-11-17","35050","2022-11-18","8","DESIGNACION","JEFATURA DE GABINETE DE MINISTROS","DASE POR DESIGNADA CON CARACTER TRANSITORIO, A PARTIR DEL 16 DE SEPTIEMBRE DE 2022 Y POR EL TERMINO DE CIENTO OCHENTA (180) DIAS HABILES, A LA LICENCIADA INES MARIA DONNERSTAG (D.N.I. N° 37.605.217) EN EL CARGO DE COORDINADORA DE ANALISIS TECNICO ORGANIZACIONAL DE AREAS POLITICAS, ECONOMICAS Y PRODUCTIVAS DE LA DIRECCION DE ANALISIS TECNICO ORGANIZACIONAL DE LA DIRECCION NACIONAL DE DISEÑO ORGANIZACIONAL DE LA SECRETARIA DE GABINETE DE LA JEFATURA DE GABINETE DE MINISTROS, NIVEL B - GRADO 0 DEL CONVENIO COLECTIVO DE TRABAJO SECTORIAL DEL PERSONAL DEL SISTEMA NACIONAL DE EMPLEO PUBLICO (SINEP), HOMOLOGADO POR EL DECRETO N° 2098/08.","","","","0",""
"375189","Decisión Administrativa","1169","","JEFATURA DE GABINETE DE MINISTROS","2022-11-17","35050","2022-11-18","4","DESIGNACION","DIRECCION NACIONAL DEL REGISTRO NACIONAL DE LAS PERSONAS","DASE POR DESIGNADA CON CARACTER TRANSITORIO, A PARTIR DEL 4 DE AGOSTO DE 2022 Y POR EL TERMINO DE CIENTO OCHENTA (180) DIAS HABILES CONTADOS A PARTIR DE LA FECHA DE LA PRESENTE MEDIDA, A LA LICENCIADA VANINA PORDOMINGO (D.N.I. N° 27.103.209) EN EL CARGO DE DIRECTORA DE RECURSOS HUMANOS DE LA DIRECCION GENERAL DE ADMNISTRACION DE LA DIRECCION NACIONAL DEL REGISTRO NACIONAL DE LAS PERSONAS, ORGANISMO DESCENTRALIZADO ACTUANTE EN LA ORBITA DE LA SECRETARIA DE INTERIOR DEL MINISTERIO DEL INTERIOR, NIVEL A - GRADO 0 DEL CONVENIO COLECTIVO DE TRABAJO SECTORIAL DEL PERSONAL DEL SISTEMA NACIONAL DE EMPLEO PUBLICO (SINEP), HOMOLOGADO POR EL DECRETO Nº 2098/08.","","","","0",""
"375289","Resolución","3093","","MINISTERIO DE EDUCACION","2022-11-17","35052","2022-11-22","48","DESIGNACION","MINISTERIO DE EDUCACION","TENGASE POR APROBADA, DESDE EL 20 DE SEPTIEMBRE Y HASTA EL 31 DE DICIEMBRE DE 2022, LA DESIGNACION DE LA PROFESORA DAIANA MARIEL DUARTE (DNI Nº 35.143.164) EN DOCE (12) HORAS CATEDRAS DE NIVEL SUPERIOR, DESEMPEÑADAS EN EL SERVICIO DE EDUCACION A DISTANCIA (SEAD) PERTENECIENTE A LA SUBSECRETARIA DE GESTION EDUCATIVA Y CALIDAD DEPENDIENTE DE LA SECRETARIA DE EDUCACION.","","","","0",""
"375275","Resolución","184","","AGENCIA NACIONAL DE MATERIALES CONTROLADOS","2022-11-17","35052","2022-11-22","19","DESIGNACION - PRORROGA","AGENCIA NACIONAL DE MATERIALES CONTROLADOS","DAR POR PRORROGADA, POR EL TERMINO DE CIENTO OCHENTA (180) DIAS HABILES CONTADOS A PARTIR DEL 9 DE NOVIEMBRE DE 2022, LA DESIGNACION TRANSITORIA DEL SEÑOR FERNANDO KOTOULEK (D.N.I. Nº 32.091.506), EN EL CARGO DE COORDINADOR DE LA COORDINACION DE CONTROL TECNICO Y ENSAYOS, DEPENDIENTE DE LA DIRECCION NACIONAL DE FISCALIZACION, RESGUARDO Y DESTRUCCION DE MATERIALES CONTROLADOS DE LA AGENCIA NACIONAL DE MATERIALES CONTROLADOS, NIVEL C, GRADO 0, DEL CONVENIO COLECTIVO DE TRABAJO SECTORIAL DEL PERSONAL DEL SISTEMA NACIONAL DE EMPLEO PUBLICO (SINEP), HOMOLOGADO POR EL DECRETO Nº 2098/08, CON LAS MISMAS CONDICIONES Y AUTORIZACIONES QUE FUERAN DISPUESTAS OPORTUNAMENTE.","","","","0","1"
"375188","Decisión Administrativa","1165","","JEFATURA DE GABINETE DE MINISTROS","2022-11-17","35050","2022-11-18","3","AGENTE- TRANSFIERESE","CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS","TRANSFIERESE, A PARTIR DEL DICTADO DE LA PRESENTE MEDIDA, DE LA PLANTA PERMANENTE DEL MINISTERIO DE AMBIENTE Y DESARROLLO SOSTENIBLE AL AGENTE GUSTAVO ALBERTO MAZZILLI (D.N.I. N° 20.233.671), QUIEN REVISTA EN UN (1) CARGO DE LA PLANTA PERMANENTE NIVEL C  GRADO 12, AGRUPAMIENTO GENERAL, TRAMO AVANZADO DEL CONVENIO COLECTIVO DE TRABAJO SECTORIAL DEL PERSONAL DEL SISTEMA NACIONAL DE EMPLEO PUBLICO (SINEP), HOMOLOGADO POR EL DECRETO N° 2098/08, A LA PLANTA PERMANENTE DEL CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS (CONICET), ORGANISMO DESCENTRALIZADO ACTUANTE EN LA ORBITA DEL MINISTERIO DE CIENCIA, TECNOLOGIA E INNOVACION, CON SU RESPECTIVO CARGO Y NIVEL ESCALAFONARIO.","","","","0",""
"375191","Decisión Administrativa","1168","","JEFATURA DE GABINETE DE MINISTROS","2022-11-17","35050","2022-11-18","6","DESIGNACION","JEFATURA DE GABINETE DE MINISTROS","DASE POR DESIGNADA CON CARACTER TRANSITORIO, A PARTIR DEL 16 DE SEPTIEMBRE DE 2022 Y POR EL TERMINO DE CIENTO OCHENTA (180) DIAS HABILES, A LA DOCTORA JULIETA PEZZELLA (D.N.I. Nº 32.990.583) EN EL CARGO DE DIRECTORA DE GESTION Y CONFIGURACION ORGANIZACIONAL DE LA DIRECCION NACIONAL DE DISEÑO ORGANIZACIONAL DE LA SECRETARIA DE GABINETE DE LA JEFATURA DE GABINETE DE MINISTROS, NIVEL B - GRADO 0 DEL CONVENIO COLECTIVO DE TRABAJO SECTORIAL DEL PERSONAL DEL SISTEMA NACIONAL DE EMPLEO PUBLICO (SINEP), HOMOLOGADO POR EL DECRETO N° 2098/08.","","","","0",""
"375375","Comunicación","7638","A","BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.)","2022-11-17","35053","2022-11-23","61","EXTERIOR Y CAMBIOS - ADECUACIONES","ENTIDADES FINANCIERAS","CIRCULAR CAMEX 1-944: EXTERIOR Y CAMBIOS. ADECUACIONES.","","http://servicios.infoleg.gob.ar/infolegInternet/anexos/375000-379999/375375/norma.htm","","0","1"
"375218","Disposición","13","","INSTITUTO NACIONAL DE JUVENTUDES","2022-11-17","35050","2022-11-18","62","CONVOCATORIA PARA EL FORTALECIMIENTO INSTITUCIONAL DE ORGANIZACIONES DE LA SOCIEDAD CIVIL","JEFATURA DE GABINETE DE MINISTROS","INSTRUMENTESE LA 'CONVOCATORIA PARA EL FORTALECIMIENTO INSTITUCIONAL DE ORGANIZACIONES DE LA SOCIEDAD CIVIL' EN EL MARCO DEL PROGRAMA 'NUESTRO FUTURO' DEL INSTITUTO NACIONAL DE LAS JUVENTUDES DE LA JEFATURA DE GABINETE DE MINISTROS, DE CONFORMIDAD CON SUS BASES Y CONDICIONES.","","http://servicios.infoleg.gob.ar/infolegInternet/anexos/375000-379999/375218/norma.htm","","1","1"
"375366","Resolución","752","Sintetizada","SERVICIO NAC. DE SANIDAD Y CALIDAD AGROALIMENTARIA","2022-11-17","35053","2022-11-23","51","ASIGNACION DE FUNCIONES - PRORROGA","SERVICIO NACIONAL DE SANIDAD Y CALIDAD AGROALIMENTARIA","PRORROGUESE, A PARTIR DEL 29 DE JUNIO Y HASTA EL 30 DE NOVIEMBRE DE 2022, LA ASIGNACION TRANSITORIA DE FUNCIONES AL MEDICO VETERINARIO D. RICARDO JORGE CAFFERATA (M.I. N° 10.095.376) COMO COORDINADOR GENERAL DE FRONTERAS Y BARRERAS SANITARIAS DE LA DIRECCION NACIONAL DE OPERACIONES DEL SERVICIO NACIONAL DE SANIDAD Y CALIDAD AGROALIMENTARIA, DISPUESTA POR LA RESOLUCION N° RESOL-2021-94-APN-MAGYP DEL 8 DE JUNIO DE 2021 DEL MINISTERIO DE AGRICULTURA, GANADERIA Y PESCA Y PRORROGADA MEDIANTE LA RESOLUCION N° RESOL- 2021-665-APN-PRES#SENASA DEL 28 DE DICIEMBRE DE 2021 DEL MENTADO SERVICIO NACIONAL, QUIEN REVISTA EN EL AGRUPAMIENTO OPERATIVO, CATEGORIA PROFESIONAL, GRADO 1 (E1), TRAMO SUPERIOR DEL CONVENIO COLECTIVO DE TRABAJO SECTORIAL PARA EL PERSONAL DEL REFERIDO SERVICIO NACIONAL, HOMOLOGADO POR EL DECRETO Nº 40 DEL 25 DE ENERO DE 2007, AUTORIZANDOSE EL CORRESPONDIENTE PAGO DE LA FUNCION DIRECTIVA IV.","","","","0","2"
"375300","Disposición","142","","ADUANA PASO DE LOS LIBRES","2022-11-17","35052","2022-11-22","71","VENTA DE MERCADERIAS","ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS","APROBAR LA VENTA DE LOS LOTES DETALLADOS EN EL ANEXO IF-2022-02117569-AFIP-SEIODVOPAL#SDGOAI QUE FORMAN PARTE INTEGRANTE DEL PRESENTE ACTO, COMERCIALIZADOS EN SUBASTA ELECTRONICA Nº 2865.","","","","0",""
"375272","Resolución","260","","ADMINISTRACION NACIONAL DE LA SEGURIDAD SOCIAL","2022-11-17","35052","2022-11-22","16","HABER MINIMO GARANTIZADO - ESTABLECESE","ADMINISTRACION NACIONAL DE LA SEGURIDAD SOCIAL","ESTABLECESE QUE EL HABER MINIMO GARANTIZADO VIGENTE A PARTIR DEL MES DE DICIEMBRE DE 2022, DISPUESTO DE CONFORMIDAD CON LAS PREVISIONES DEL ARTICULO 8° DE LA LEY N° 26.417, SERA DE PESOS CINCUENTA MIL CIENTO VEINTICUATRO CON VEINTISEIS CENTAVOS ($ 50.124.26).","","http://servicios.infoleg.gob.ar/infolegInternet/anexos/375000-379999/375272/norma.htm","","0","3"
"375367","Resolución","753","Sintetizada","SERVICIO NAC. DE SANIDAD Y CALIDAD AGROALIMENTARIA","2022-11-17","35053","2022-11-23","51","DESIGNACION - PRORROGA","SERVICIO NACIONAL DE SANIDAD Y CALIDAD AGROALIMENTARIA","PRORROGUESE, A PARTIR DEL 28 DE OCTUBRE DE 2022 Y POR EL TERMINO DE CIENTO OCHENTA (180) DIAS HABILES CONTADOS DESDE EL DICTADO DE LA PRESENTE MEDIDA, LA DESIGNACION TRANSITORIA DE LA CONTADORA PUBLICA DA. MARCELA ANGELES FIDALGO (D.N.I. N° 17.611.356) COMO COORDINADORA DE GESTION Y GUARDA DOCUMENTAL DE LA COORDINACION GENERAL DE GESTION DOCUMENTAL, DEPENDIENTE DE LA DIRECCION GENERAL DE TECNICA Y ADMINISTRATIVA DEL SERVICIO NACIONAL DE SANIDAD Y CALIDAD AGROALIMENTARIA, DISPUESTA POR LA DECISION ADMINISTRATIVA N° DECAD-2020-1174-APN-JGM DEL 2 DE JULIO DE 2020 Y PRORROGADA MEDIANTE LAS RESOLUCIONES NROS. RESOL-2021- 214-APN-PRES#SENASA DEL 29 DE ABRIL DE 2021 Y RESOL-2022-78-APNPRES# SENASA DEL 2 DE FEBRERO DE 2022, TODAS DEL CITADO SERVICIO NACIONAL, QUIEN REVISTA EN EL AGRUPAMIENTO ADMINISTRATIVO, CATEGORIA PROFESIONAL, GRADO 13, TRAMO GENERAL DEL CONVENIO COLECTIVO DE TRABAJO SECTORIAL PARA EL PERSONAL DEL REFERIDO SERVICIO NACIONAL, HOMOLOGADO POR EL DECRETO Nº 40 DEL 25 DE ENERO DE 2007, AUTORIZANDOSE EL CORRESPONDIENTE PAGO DE LA FUNCION DE JEFATURA I.","","","","0","2"
"375302","Disposición","9289","","ADM.NAC.DE MEDICAMENTOS, ALIMENTOS Y TEC. MEDICA","2022-11-17","35052","2022-11-22","73","PRODUCTOS - PROHIBESE USO, COMERCIALIZACION, PUBLICIDAD Y DISTRIBUCION","ADMINISTRACION NACIONAL DE MEDICAMENTOS, ALIMENTOS Y TECNOLOGIA MEDICA","PROHIBESE EL USO, LA COMERCIALIZACION, LA PUBLICIDAD Y LA DISTRIBUCION EN TODO EL TERRITORIO NACIONAL Y EN PLATAFORMAS DE VENTA ELECTRONICA, DE TODOS LOS LOTES DE TODOS LOS PRODUCTOS DOMISANITARIOS DE LA FIRMA BAIRESQUIM S.R.L. HASTA TANTO CUENTE CON LA PERTINENTE HABILITACION DEL ESTABLECIMIENTO Y REGISTRO DE LOS PRODUCTOS","","","","0",""
"375279","Resolución","188","","AGENCIA NACIONAL DE MATERIALES CONTROLADOS","2022-11-17","35052","2022-11-22","24","DESIGNACION - PRORROGA","AGENCIA NACIONAL DE MATERIALES CONTROLADOS","DAR POR PRORROGADA, POR EL TERMINO DE CIENTO OCHENTA (180) DIAS HABILES CONTADOS A PARTIR DEL 9 DE NOVIEMBRE DE 2022, LA DESIGNACION TRANSITORIA DEL DOCTOR IGNACIO SACCHETTI (D.N.I. Nº 23.672.201), EN EL CARGO DE COORDINADOR DE LA COORDINACION DE COOPERACION INSTITUCIONAL, DEPENDIENTE DE LA DIRECCION NACIONAL DE PLANIFICACION ESTRATEGICA, PREVENCION CIUDADANA Y COOPERACION INSTITUCIONAL DE LA AGENCIA NACIONAL DE MATERIALES CONTROLADOS, NIVEL C, GRADO 0, DEL CONVENIO COLECTIVO DE TRABAJO SECTORIAL DEL PERSONAL DEL SISTEMA NACIONAL DE EMPLEO PUBLICO (SINEP), HOMOLOGADO POR EL DECRETO Nº 2098/08, CON LAS MISMAS CONDICIONES Y AUTORIZACIONES QUE FUERAN DISPUESTAS OPORTUNAMENTE.","","","","0","1"
"375294","Resolución","754","","SERVICIO NAC. DE SANIDAD Y CALIDAD AGROALIMENTARIA","2022-11-17","35052","2022-11-22","58","MOSCA DE LOS FRUTOS - FINALIZACION DE LA EMERGENCIA FITOSANITARIA","SERVICIO NACIONAL DE SANIDAD Y CALIDAD AGROALIMENTARIA","MOSCA DE LOS FRUTOS. FINALIZACION DE LA EMERGENCIA FITOSANITARIA. SE DECLARA LA FINALIZACION DE LA EMERGENCIA FITOSANITARIA POR MOSCA DEL MEDITERRANEO INSTRUMENTADA POR LA RESOLUCION Nº RESOL-2022-183-APNPRES# SENASA DEL 9 DE ABRIL DE 2022 DEL SERVICIO NACIONAL DE SANIDAD Y CALIDAD AGROALIMENTARIA, EN EL AREA REGULADA DE LA CIUDAD DE CIPOLLETTI, PROVINCIA DE RIO NEGRO.","","http://servicios.infoleg.gob.ar/infolegInternet/anexos/375000-379999/375294/norma.htm","","0","3"
"375296","Resolución","47","Conjunta","SECRETARIA DE FINANZAS","2022-11-18","35052","2022-11-22","61","LETRA DEL TESORO EN PESOS - EMISION","DEUDA PUBLICA","DISPONESE LA EMISION DE LA 'LETRA DE LIQUIDEZ DEL TESORO NACIONAL EN PESOS A DESCUENTO CON VENCIMIENTO 16 DE DICIEMBRE DE 2022', EN ADELANTE REFERIDA COMO LELITE, POR UN MONTO DE HASTA VALOR NOMINAL ORIGINAL PESOS CUARENTA MIL MILLONES (VNO $ 40.000.000.000), CON DETERMINADAS CONDICIONES FINANCIERAS.","","http://servicios.infoleg.gob.ar/infolegInternet/anexos/375000-379999/375296/norma.htm","","1","2"
"375363","Resolución","824","","SECRETARIA GENERAL","2022-11-18","35053","2022-11-23","48","DESIGNACIONES","SECRETARIA GENERAL","DESIGNASE EN LA PLANTA PERMANENTE DE LA SECRETARIA GENERAL DE LA PRESIDENCIA DE LA NACION, PRODUCTO DE LA SUSTANCIACION DE LOS PERTINENTES PROCESOS DE SELECCION DE PERSONAL, A LAS Y LOS AGENTES CONSIGNADOS EN EL ANEXO I (IF-2022-124912638-APN-CTRRHH#SGP) QUE FORMA PARTE INTEGRANTE DE LA PRESENTE MEDIDA, EN LOS CARGOS, NIVELES, GRADOS, TRAMO Y AGRUPAMIENTO DEL CONVENIO COLECTIVO DE TRABAJO SECTORIAL DEL PERSONAL DEL SISTEMA NACIONAL DE EMPLEO PUBLICO (SINEP), HOMOLOGADO POR EL DECRETO Nº 2098/08 Y SUS MODIFICATORIOS , QUE SE INDICA EN CADA CASO.","","","","0",""
"375298","Disposición","236","","ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS","2022-11-18","35052","2022-11-22","70","FINALIZACION Y ASIGNACION DE FUNCIONES","ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS","DAR POR FINALIZADAS Y ASIGNADAS LAS FUNCIONES DEL PERSONAL QUE A CONTINUACION SE DETALLA, EN EL CARACTER Y EN LA UNIDAD DE ESTRUCTURA QUE EN CADA CASO SE INDICA: ABOG. EDUARDO HORACIO ACEVEDO (CUIL 20173701269) FUNCION ACTUAL: ADMINISTRADOR/A DE ADUANA - ADUANA SAN JAVIER (DI RANE) FUNCION ASIGNADA: ADMINISTRADOR DE ADUANA INT.  ADUANA IGUAZU (DI RANE) Y AG. ALBERTO ANASTACIO RODRIGUEZ (CUIL 20183188756) FUNCION ACTUAL: ADMINISTRADOR/A DE ADUANA - ADUANA IGUAZU (DI RANE) FUNCION ASIGNADA: ADMINISTRADOR DE ADUANA INT.  ADUANA SAN JAVIER (DI RANE))","NOTA ACLARATORIA: BO 23/11/2022, PAGINA 59.","","","0",""
"375498","Resolución","261","","ADMINISTRACION NACIONAL DE LA SEGURIDAD SOCIAL","2022-11-18","35055","2022-11-25","19","ASIGNACION POR CUIDADO DE SALUD INTEGRAL","ADMINISTRACION NACIONAL DE LA SEGURIDAD SOCIAL","DISPONESE QUE LA ASIGNACION POR CUIDADO DE SALUD INTEGRAL CORRESPONDIENTE AL AÑO 2021, PARA AQUELLAS PERSONAS QUE SE ENCUENTREN INSCRIPTAS EN EL PROGRAMA SUMAR, SE PONDRA AL PAGO EN EL MES DE NOVIEMBRE DE 2022.","","http://servicios.infoleg.gob.ar/infolegInternet/anexos/375000-379999/375498/norma.htm","","0","3"
"375439","Resolución","400","","SINDICATURA GENERAL DE LA NACION","2022-11-18","35054","2022-11-24","48","PAUTAS PARA EL EJERCICIO DE LAS FUNCIONES - APRUEBANSE","SINDICATURA GENERAL DE LA NACION","APRUEBANSE LAS 'PAUTAS PARA EL EJERCICIO DE LAS FUNCIONES OTORGADAS A LA SINDICATURA GENERAL DE LA NACION POR EL REGLAMENTO DE INVESTIGACIONES ADMINISTRATIVAS APROBADO POR EL DECRETO Nº 456 DE FECHA 3 DE AGOSTO DE 2022', QUE COMO ANEXO (IF-2022-112836550-APN-GAJ#SIGEN) FORMAN PARTE INTEGRANTE DE LA PRESENTE. DEROGASE LA RESOLUCION SIGEN Nº 28/2006.","","http://servicios.infoleg.gob.ar/infolegInternet/anexos/375000-379999/375439/norma.htm","","0","2"
"375273","Resolución","26","","DIRECCION GENERAL DE ADUANAS","2022-11-18","35052","2022-11-22","17","EXCEPCION A LA SUSPENSION DE LOS IMPORTADORES Y EXPORTADORES DE LOS REGISTROS ESPECIALES ADUANEROS","ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS","APROBAR EL PROCEDIMIENTO PARA EL OTORGAMIENTO O RECHAZO DE LA EXCEPCION A LA SUSPENSION DE LOS IMPORTADORES Y EXPORTADORES DE LOS REGISTROS ESPECIALES ADUANEROS, EN LOS TERMINOS DEL ART. 97 APARTADO 1°INCISOS B) Y F) DEL CODIGO ADUANERO, QUE SE ENCUENTRA DETALLADO EN EL ANEXO I (IF-2022-02149414-AFIPDVCADUDICEOA#DGADUA) Y ANEXO II (IF-2022-02149318-AFIP-DVCADUDICEOA#DGADUA) QUE SE APRUEBA Y FORMA PARTE DE LA PRESENTE.","","http://servicios.infoleg.gob.ar/infolegInternet/anexos/375000-379999/375273/norma.htm","","0","3"
"375349","Resolución","867","","MINISTERIO DE ECONOMIA","2022-11-18","35053","2022-11-23","21","DUMPING - APERTURA DEL EXAMEN","MINISTERIO DE ECONOMIA","DECLARASE PROCEDENTE LA APERTURA DEL EXAMEN POR EXPIRACION DEL PLAZO DE LA MEDIDA ANTIDUMPING DISPUESTA POR LA RESOLUCION N° 701 DE FECHA 30 DE NOVIEMBRE DE 2017 DEL EX MINISTERIO DE PRODUCCION, PARA LAS OPERACIONES DE EXPORTACION HACIA LA REPUBLICA ARGENTINA DE 'VENTILADORES DE MESA, DE PARED Y TURBO, CON MOTOR ELECTRICO INCORPORADO, CONECTABLE A LA RED ELECTRICA, CON Y SIN TIMER, CUALQUIERA SEA EL DIAMETRO DE SUS ASPAS Y CUALQUIERA SEA SU POTENCIA, Y VENTILADOR DE PIE, CON MOTOR ELECTRICO INCORPORADO, CONECTABLE A LA RED ELECTRICA, CUALQUIERA SEA EL DIAMETRO DE SUS ASPAS, CON Y SIN TIMER, CUALQUIERA SEA SU POTENCIA Y CON Y SIN PIE EXTENSIBLE, Y CUALQUIER COMBINACION QUE PUEDA EXISTIR ENTRE VENTILADORES DE PIE, PARED Y DE MESA', ORIGINARIAS DE LA REPUBLICA POPULAR CHINA, MERCADERIAS QUE CLASIFICAN EN LAS POSICIONES ARANCELARIAS DE LA NOMENCLATURA COMUN DEL MERCOSUR (N.C.M.) 8414.51.10, 8414.51.90 Y 8414.59.90.","","http://servicios.infoleg.gob.ar/infolegInternet/anexos/375000-379999/375349/norma.htm","","0","1"
